Date,Value
2014/11/18,0.0160206
2014/11/19,0.0161162
2014/11/20,0.016304
2014/11/21,0.0163928
2014/11/22,0.0160194
2014/11/23,0.0159182
2014/11/24,0.0156689
2014/11/25,0.015714
2014/11/26,0.0157902
2014/11/27,0.0159528
2014/11/28,0.0162875
2014/11/29,0.0170486
2014/11/30,0.0175064
2014/12/1,0.017508
2014/12/2,0.0174176
2014/12/3,0.0175399
2014/12/4,0.0175456
2014/12/5,0.0174211
2014/12/6,0.0172587
2014/12/7,0.0171162
2014/12/8,0.0173012
2014/12/9,0.0174049
2014/12/10,0.0173923
2014/12/11,0.0174399
2014/12/12,0.0174968
